"curso","matriz","semestre","codigo","nome","creditos","tipo","subgrupo","preRequisitos","turmas"
"G035","2023/01","4","GME236","Atividades Integradoras IV","4","obrigatoria","","Co-requisito: GME231, GME232, GME233, GME234","[{""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 18}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 18}], ""anp"": false}]"
"G035","2023/01","5","GME237","Propedêutica Complementar I","4","obrigatoria","","Forte: GME226, GME233","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G035","2023/01","5","GME238","Semiologia Médica I","8","obrigatoria","","Forte: GME223, GME227, GME233, NME3537","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 12}, {""dia"": 4, ""inicio"": 17, ""fim"": 21}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 12}, {""dia"": 4, ""inicio"": 17, ""fim"": 21}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 12}, {""dia"": 4, ""inicio"": 17, ""fim"": 21}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 4, ""inicio"": 13, ""fim"": 21}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 4, ""inicio"": 13, ""fim"": 21}], ""anp"": false}]"
"G035","2023/01","5","GME239","Processos Patológicos II","6","obrigatoria","","Forte: GME233","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}, {""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","5","GME240","Terapêuticas I","4","obrigatoria","","Forte: GME234","[{""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","5","GME241","Atividades Integradoras V","4","obrigatoria","","Co-requisito: GME237, GME238, GME239, GME240","[{""id"": ""35A"", ""horarios"": [{""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","6","GME242","Propedêutica Complementar II","4","obrigatoria","","Forte: GME237","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","6","GME243","Semiologia Médica II","6","obrigatoria","","Forte: GME238","[{""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 12}, {""dia"": 6, ""inicio"": 13, ""fim"": 14}, {""dia"": 6, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 12}, {""dia"": 6, ""inicio"": 13, ""fim"": 14}, {""dia"": 6, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 12}, {""dia"": 6, ""inicio"": 13, ""fim"": 14}, {""dia"": 6, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"G035","2023/01","6","GME244","Processos Patológicos III","6","obrigatoria","","Forte: GME239","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 16}, {""dia"": 5, ""inicio"": 9, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","6","GME245","Terapêuticas II","4","obrigatoria","","Forte: GME240","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","6","GME246","Atividades Integradoras VI","4","obrigatoria","","Co-requisito: GME242, GME243, GME244, GME245","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 18, ""fim"": 22}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 3, ""inicio"": 18, ""fim"": 22}], ""anp"": false}]"
"G035","2023/01","7","GME247","Atividades Integradoras VII","4","obrigatoria","","Co-requisito: GSA141, GME250, GME251, GSA151","[]"
"G035","2023/01","7","GME248","Saúde da Criança e do Adolescente","6","obrigatoria","","Forte: NME3539","[]"
"G035","2023/01","7","GME249","Medicina Baseada em Evidências","1","obrigatoria","","Forte: GME235","[]"
"G035","2023/01","7","GME250","Saúde do Trabalhador","2","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[]"
"G035","2023/01","7","GME251","Saúde do Idoso","2","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[]"
"G035","2023/01","8","GME252","Saúde do Adulto III","6","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[]"
"G035","2023/01","8","GME253","Atividades Integradoras VIII","4","obrigatoria","","Co-requisito: GME252, GME254, GSA147","[]"
"G035","2023/01","8","GME254","Saúde do Adulto IV","6","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[]"
"G035","2023/01","Indefinido","GME255","MedicARTE","2","eletiva","","Co-requisito: GME219","[{""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G035","2023/01","Indefinido","GME256","DETOX","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GNU191","Saúde e cuidados na primeira infância","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GNU192","Saúde e cuidados da mulher no pós parto","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GPE106","Língua Brasileira de Sinais (Libras)","2","eletiva","","","[{""id"": ""13A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""20A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""45A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""44A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""18A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""2A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""10A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""26A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""21A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""27A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G035","2023/01","Indefinido","GPE135","Didática","4","eletiva","","","[{""id"": ""13A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""20A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""24A"", ""horarios"": [{""dia"": 5, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""56A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G035","2023/01","Indefinido","GQI101","Química Geral","2","eletiva","","","[{""id"": ""20A"", ""horarios"": [{""dia"": 4, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 4, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""23A"", ""horarios"": [{""dia"": 5, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 6, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 6, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""2A"", ""horarios"": [{""dia"": 2, ""inicio"": 9, ""fim"": 11}], ""anp"": false}]"
"G035","2015/01","Indefinido","GQI133","Química de Produtos Naturais","2","eletiva","","","[{""id"": ""13A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""21A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G035","2023/01","Indefinido","GQI135","Química Orgânica","3","eletiva","","","[{""id"": ""19A"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""2A"", ""horarios"": [{""dia"": 3, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""53A"", ""horarios"": [{""dia"": 5, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""54A"", ""horarios"": [{""dia"": 5, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""20A"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 18}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 18}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 6, ""inicio"": 15, ""fim"": 18}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 16, ""fim"": 19}], ""anp"": false}]"
"G035","2023/01","Indefinido","GQI161","Química Experimental","2","eletiva","","","[{""id"": ""22B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3B"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""54B"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""60B"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""59A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""54A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""46A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""49A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""61A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""60A"", ""horarios"": [{""dia"": 4, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""46B"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""49B"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""61B"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""59B"", ""horarios"": [{""dia"": 4, ""inicio"": 15, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","1","GSA101","Bases Morfofisiológicas I","20","obrigatoria","","","[]"
"G035","2023/01","1","GSA102","Saúde e Sociedade","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2015/01","1","GSA103","Estágio em Práticas Médicas I","6","obrigatoria","","","[]"
"G035","2023/01","2","GSA104","Metodologia de Pesquisa","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2018/02","1","GSA105","Atividades Integradoras I","4","obrigatoria","","Co-requisito: GSA101","[]"
"G035","2018/02","2","GSA116","Bases Morfofisiológicas II","20","obrigatoria","","Forte: GSA101","[]"
"G035","2023/01","2","GSA117","Saúde Coletiva I","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G035","2018/02","2","GSA118","Estágio em Práticas de Saúde na Família e Comunidade II","4","obrigatoria","","Co-requisito: GSA117","[]"
"G035","2018/02","2","GSA119","Atividades Integradoras II","4","obrigatoria","","Co-requisito: GSA116","[]"
"G035","2018/02","3","GSA120","Bases Metabólicas e Bioquímicas","10","obrigatoria","","Forte: GSA116","[]"
"G035","2018/02","3","GSA121","Aspectos Biológicos do Desenvolvimento Humano","6","obrigatoria","","","[]"
"G035","2018/02","3","GSA122","Estágio em Práticas de Saúde na Família e Comunidade III","4","obrigatoria","","Co-requisito: GSA124","[]"
"G035","2018/02","3","GSA123","Atividades Integradoras III","4","obrigatoria","","Co-requisito: GSA120, GSA121, GSA124","[]"
"G035","2018/02","3","GSA124","Aspectos Biológicos do Processo Saúde-Doença","6","obrigatoria","","Forte: GSA116","[]"
"G035","2023/01","4","GSA127","Aspectos Psicossociais da Prática Médica I","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G035","2018/02","4","GSA128","Estágio em Práticas de Saúde na Família e Comunidade IV","4","obrigatoria","","Forte: GSA122; Co-requisito: GSA127","[]"
"G035","2018/02","4","GSA129","Dinâmica das Interações Infectoparasitárias","20","obrigatoria","","Forte: GSA124","[]"
"G035","2018/02","4","GSA130","Atividades Integradoras IV","4","obrigatoria","","Co-requisito: GSA129","[]"
"G035","2018/02","5","GSA131","Propedêutica Médica I","18","obrigatoria","","Forte: GSA128, GSA129, GSA120","[]"
"G035","2018/02","5","GSA132","Terapêuticas II","4","obrigatoria","","Forte: GSA116, GSA176","[]"
"G035","2023/01","5","GSA133","Bioética e Deontologia Médica","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2018/02","5","GSA134","Estágio em Práticas de Saúde na Família e Comunidade V","4","obrigatoria","","Forte: GSA128; Co-requisito: GSA131","[]"
"G035","2018/02","5","GSA135","Atividades Integradoras V","4","obrigatoria","","Co-requisito: GSA131","[]"
"G035","2018/02","6","GSA136","Propedêutica Médica II","16","obrigatoria","","Forte: GSA131","[]"
"G035","2018/02","6","GSA137","Terapêuticas III","4","obrigatoria","","Forte: GSA176","[]"
"G035","2023/01","6","GSA138","Procedimentos e Técnicas Cirúrgicas","4","obrigatoria","","Forte: GME223, GME227","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","6","GSA139","Estágio em Práticas de Saúde na Família e Comunidade VI","4","obrigatoria","","Co-requisito: GSA136","[]"
"G035","2018/02","6","GSA140","Atividades Integradoras VI","4","obrigatoria","","Co-requisito: GSA136","[]"
"G035","2023/01","7","GSA141","Saúde do Adulto I","6","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[{""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 13, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","7","GSA142","Estágio em Práticas de Saúde na Família e Comunidade VII","4","obrigatoria","","Co-requisito: GSA144","[{""id"": ""35D"", ""horarios"": [{""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 6, ""inicio"": 13, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","7","GSA143","Atividades Integradoras VII","4","obrigatoria","","Co-requisito: GSA141","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2018/02","7","GSA144","Saúde da Criança","6","obrigatoria","","Forte: GSA136, GSA132","[{""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}, {""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 3, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}, {""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}, {""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}, {""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 3, ""inicio"": 13, ""fim"": 17}], ""anp"": false}]"
"G035","2023/01","7","GSA145","Tanatologia e Medicina Legal","2","obrigatoria","","Forte: GME244","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}], ""anp"": false}]"
"G035","2023/01","6","GSA146","Cuidados Paliativos","2","obrigatoria","","Forte: GSA133","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G035","2023/01","8","GSA147","Clínica Cirúrgica","4","obrigatoria","","Forte: GME242, GME243, GME244","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 17}, {""dia"": 5, ""inicio"": 17, ""fim"": 18}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 17}, {""dia"": 5, ""inicio"": 18, ""fim"": 19}], ""anp"": false}]"
"G035","2018/02","8","GSA148","Estágio em Práticas de Saúde na Família e Comunidade VIII","4","obrigatoria","","Forte: GSA132, GSA136, GSA137; Co-requisito: GSA149","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}]"
"G035","2023/01","8","GSA149","Saúde da Mulher","6","obrigatoria","","Forte: NME3539","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 4, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 4, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 4, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 3, ""inicio"": 17, ""fim"": 19}, {""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2018/02","8","GSA150","Atividades Integradoras VIII","4","obrigatoria","","Co-requisito: GSA147","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 18}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 18}], ""anp"": false}]"
"G035","2023/01","7","GSA151","Saúde do Adulto II","6","obrigatoria","","Forte: GME242, GME243, GME244, GME245","[{""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 2, ""inicio"": 13, ""fim"": 17}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G035","2023/01","11","GSA152","Internato em Ginecologia e Obstetrícia","0","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 22}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 19, ""fim"": 20}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 22}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 20, ""fim"": 21}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 22}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 19, ""fim"": 20}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 22}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 20, ""fim"": 21}], ""anp"": false}]"
"G035","2023/01","9","GSA153","Internato em Clínica Médica","0","obrigatoria","","","[{""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 20, ""fim"": 22}, {""dia"": 3, ""inicio"": 16, ""fim"": 22}, {""dia"": 7, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 20, ""fim"": 22}, {""dia"": 3, ""inicio"": 16, ""fim"": 22}, {""dia"": 7, ""inicio"": 17, ""fim"": 18}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 20, ""fim"": 22}, {""dia"": 3, ""inicio"": 16, ""fim"": 22}, {""dia"": 7, ""inicio"": 18, ""fim"": 19}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 20, ""fim"": 22}, {""dia"": 3, ""inicio"": 16, ""fim"": 22}, {""dia"": 7, ""inicio"": 16, ""fim"": 17}], ""anp"": false}]"
"G035","2023/01","10","GSA156","Internato em Urgência e Emergência","0","obrigatoria","","Forte: GSA153","[]"
